Device ID,Timestamp,Location,Good Count,Total Count,Planned Time,Operating Time,Ideal Cycle Time
PKG003,25-03-2025,Plant B,46441,48535,469,453,0.56
PKG004,25-03-2025,Plant B,33240,36000,408,390,0.65
PKG001,26-03-2025,Plant A,46015,48375,438,387,0.48
PKG002,26-03-2025,Plant B,25892,29696,422,391,0.79
PKG003,26-03-2025,Plant A,38374,40754,418,360,0.53
PKG004,26-03-2025,Plant A,28180,30845,389,365,0.71
PKG001,27-03-2025,Plant A,37576,38382,479,435,0.68
PKG002,27-03-2025,Plant A,41454,44880,415,374,0.5
PKG003,27-03-2025,Plant A,42006,43811,429,387,0.53
PKG004,27-03-2025,Plant B,38740,42226,375,373,0.53
PKG001,28-03-2025,Plant A,32689,37344,412,361,0.58
PKG002,28-03-2025,Plant B,25415,27116,404,348,0.77
PKG003,28-03-2025,Plant A,39909,46800,401,390,0.5
PKG004,28-03-2025,Plant B,23324,25054,364,309,0.74
PKG001,29-03-2025,Plant A,48499,52125,421,417,0.48
PKG002,29-03-2025,Plant A,39476,43525,441,428,0.59
PKG003,29-03-2025,Plant B,57361,58468,480,458,0.47
PKG004,29-03-2025,Plant B,47904,48545,399,356,0.44
PKG001,30-03-2025,Plant A,23697,26506,407,349,0.79
PKG002,30-03-2025,Plant B,27945,28846,433,375,0.78
PKG003,30-03-2025,Plant A,54547,57913,449,444,0.46
PKG004,30-03-2025,Plant B,39174,43448,428,420,0.58
PKG001,31-03-2025,Plant A,33000,35903,406,371,0.62
PKG002,31-03-2025,Plant A,36035,42000,407,406,0.58
PKG003,31-03-2025,Plant A,26541,29846,395,388,0.78
PKG004,31-03-2025,Plant A,50078,53125,446,425,0.48
PKG001,01-04-2025,Plant B,53073,57450,429,383,0.4
PKG002,01-04-2025,Plant A,30224,33870,363,350,0.62
PKG003,01-04-2025,Plant A,46139,53600,451,402,0.45
PKG004,01-04-2025,Plant A,35849,37885,454,442,0.7
PKG001,02-04-2025,Plant A,37772,42107,419,393,0.56
PKG002,02-04-2025,Plant A,33979,39927,388,366,0.55
PKG003,02-04-2025,Plant B,39265,43534,364,312,0.43
PKG004,02-04-2025,Plant A,50657,58186,456,417,0.43
PKG001,03-04-2025,Plant B,28617,33639,363,342,0.61
PKG002,03-04-2025,Plant A,29271,30552,414,387,0.76
PKG003,03-04-2025,Plant B,24630,26957,371,319,0.71
PKG004,03-04-2025,Plant B,30237,34347,398,395,0.69
PKG001,04-04-2025,Plant B,47130,52000,409,390,0.45
PKG002,04-04-2025,Plant A,31146,36176,430,410,0.68
PKG003,04-04-2025,Plant B,47816,48875,415,391,0.48
PKG004,04-04-2025,Plant A,25879,26351,375,325,0.74
PKG001,05-04-2025,Plant B,33005,34764,422,394,0.68
PKG002,05-04-2025,Plant B,22919,26649,371,342,0.77
PKG003,05-04-2025,Plant B,52991,60292,449,412,0.41
PKG004,05-04-2025,Plant A,33177,38571,409,360,0.56
PKG001,06-04-2025,Plant B,44000,45857,360,321,0.42
PKG002,06-04-2025,Plant A,34036,35250,412,376,0.64
PKG003,06-04-2025,Plant A,35936,39727,461,437,0.66
PKG004,06-04-2025,Plant A,28025,30389,396,390,0.77
PKG001,07-04-2025,Plant A,44970,50936,421,399,0.47
PKG002,07-04-2025,Plant B,37947,39400,445,394,0.6
PKG003,07-04-2025,Plant B,31568,34356,473,418,0.73
PKG004,07-04-2025,Plant B,55021,63512,449,434,0.41
PKG001,08-04-2025,Plant B,30099,34000,460,408,0.72
PKG002,08-04-2025,Plant B,40274,46440,402,387,0.5
PKG003,08-04-2025,Plant A,34472,40210,394,382,0.57
PKG004,08-04-2025,Plant B,24021,26333,366,316,0.72
PKG001,09-04-2025,Plant A,29276,33559,365,330,0.59
PKG002,09-04-2025,Plant A,32298,37100,390,371,0.6
PKG003,09-04-2025,Plant B,25114,27394,374,347,0.76
PKG004,09-04-2025,Plant A,34060,39600,453,396,0.6
PKG001,10-04-2025,Plant B,27856,28478,392,337,0.71
PKG002,10-04-2025,Plant B,42875,48818,387,358,0.44
PKG003,10-04-2025,Plant A,32156,35057,449,409,0.7
PKG004,10-04-2025,Plant B,54744,60150,412,401,0.4
PKG001,11-04-2025,Plant B,24920,27000,374,351,0.78
PKG002,11-04-2025,Plant B,27808,31727,406,349,0.66
PKG003,11-04-2025,Plant A,34284,37745,364,346,0.55
PKG004,11-04-2025,Plant B,35336,39529,386,336,0.51
PKG001,12-04-2025,Plant A,41757,42700,471,427,0.6
PKG002,12-04-2025,Plant A,50634,57951,425,396,0.41
PKG003,12-04-2025,Plant B,24642,28567,366,319,0.67
PKG004,12-04-2025,Plant B,29843,32219,396,392,0.73
PKG001,13-04-2025,Plant A,41837,44718,479,477,0.64
PKG002,13-04-2025,Plant A,31991,34900,407,349,0.6
PKG003,13-04-2025,Plant B,32575,35057,427,409,0.7
PKG004,13-04-2025,Plant B,44424,48107,473,449,0.56
PKG001,14-04-2025,Plant A,37574,41769,366,362,0.52
PKG002,14-04-2025,Plant B,37669,42352,398,360,0.51
PKG003,14-04-2025,Plant B,36114,39964,398,373,0.56
PKG004,14-04-2025,Plant A,48071,49956,418,383,0.46
PKG001,15-04-2025,Plant B,37654,40555,384,365,0.54
PKG002,15-04-2025,Plant B,43145,48720,446,406,0.5
PKG003,15-04-2025,Plant A,49195,56266,456,422,0.45
PKG004,15-04-2025,Plant A,53373,62195,466,425,0.41
PKG001,16-04-2025,Plant A,28292,32873,407,389,0.71
PKG002,16-04-2025,Plant B,24039,27760,369,347,0.75
PKG003,16-04-2025,Plant A,34161,37600,401,376,0.6
PKG004,16-04-2025,Plant B,28890,30692,404,399,0.78
PKG001,17-04-2025,Plant A,32168,35462,398,396,0.67
PKG002,17-04-2025,Plant B,43231,48146,370,329,0.41
PKG003,17-04-2025,Plant A,46699,47625,386,381,0.48
PKG004,17-04-2025,Plant A,39895,45050,478,443,0.59
PKG001,18-04-2025,Plant B,44872,52090,415,382,0.44
PKG002,18-04-2025,Plant B,37532,43625,390,349,0.48
PKG003,18-04-2025,Plant A,30900,36086,463,415,0.69
PKG004,18-04-2025,Plant B,29081,32343,380,345,0.64
PKG001,19-04-2025,Plant B,30353,32788,408,388,0.71
PKG002,19-04-2025,Plant A,34624,35680,471,446,0.75
PKG003,19-04-2025,Plant B,42843,48679,442,430,0.53
PKG004,19-04-2025,Plant B,47637,51061,453,417,0.49
PKG001,20-04-2025,Plant B,39001,44290,459,406,0.55
PKG002,20-04-2025,Plant B,29814,30333,391,364,0.72
PKG003,20-04-2025,Plant A,41445,41901,449,426,0.61
PKG004,20-04-2025,Plant A,46289,48893,426,383,0.47
PKG001,21-04-2025,Plant A,54177,59400,409,396,0.4
PKG002,21-04-2025,Plant B,43360,44693,401,365,0.49
PKG003,21-04-2025,Plant B,39624,40593,433,433,0.64
PKG004,21-04-2025,Plant B,36926,41047,445,431,0.63
PKG001,22-04-2025,Plant A,32789,33457,378,329,0.59
PKG002,22-04-2025,Plant B,35424,36575,468,445,0.73
PKG003,22-04-2025,Plant A,24223,26202,403,345,0.79
PKG004,22-04-2025,Plant B,32713,36089,441,403,0.67
PKG001,23-04-2025,Plant B,42404,48436,462,444,0.55
PKG002,23-04-2025,Plant A,30185,34846,468,453,0.78
PKG003,23-04-2025,Plant B,60149,67142,477,470,0.42
PKG004,23-04-2025,Plant B,32033,32594,461,402,0.74
PKG001,24-04-2025,Plant A,49479,54800,464,411,0.45
PKG002,24-04-2025,Plant A,41776,44526,465,423,0.57
PKG003,24-04-2025,Plant B,36379,39000,465,455,0.7
PKG004,24-04-2025,Plant A,40553,45882,407,390,0.51
PKG001,25-04-2025,Plant A,46982,49473,475,470,0.57
PKG002,25-04-2025,Plant A,24643,24987,374,329,0.79
PKG003,25-04-2025,Plant A,34883,37235,457,422,0.68
PKG004,25-04-2025,Plant A,55938,57571,403,403,0.42
PKG001,26-04-2025,Plant A,26912,29156,364,311,0.64
PKG002,26-04-2025,Plant A,28922,32028,393,379,0.71
PKG003,26-04-2025,Plant A,47835,52682,377,360,0.41
PKG004,26-04-2025,Plant A,24798,26181,393,336,0.77
PKG001,27-04-2025,Plant A,36788,42913,384,329,0.46
PKG002,27-04-2025,Plant A,38744,41906,476,447,0.64
PKG003,27-04-2025,Plant B,48931,50727,391,372,0.44
PKG004,27-04-2025,Plant A,49573,50142,360,351,0.42
PKG001,28-04-2025,Plant A,61954,64097,447,438,0.41
PKG002,28-04-2025,Plant B,32988,33369,419,406,0.73
PKG003,28-04-2025,Plant A,32660,34309,465,406,0.71
PKG004,28-04-2025,Plant A,33589,37218,427,397,0.64
PKG001,29-04-2025,Plant B,38962,45762,456,450,0.59
PKG002,29-04-2025,Plant B,30431,31232,411,380,0.73
PKG003,29-04-2025,Plant A,52731,56680,459,444,0.47
PKG004,29-04-2025,Plant A,29209,34344,367,332,0.58
PKG001,30-04-2025,Plant A,41576,43137,435,417,0.58
PKG002,30-04-2025,Plant A,33077,37245,379,329,0.53
PKG003,30-04-2025,Plant B,38652,42117,385,358,0.51
PKG004,30-04-2025,Plant B,42545,43276,399,339,0.47
PKG001,01-05-2025,Plant A,45966,52666,454,395,0.45
PKG002,01-05-2025,Plant A,47291,50444,462,454,0.54
PKG003,01-05-2025,Plant A,29664,34285,451,440,0.77
PKG004,01-05-2025,Plant A,43816,51250,430,410,0.48
PKG001,02-05-2025,Plant B,41615,42931,446,415,0.58
PKG002,02-05-2025,Plant A,49215,56634,414,387,0.41
PKG003,02-05-2025,Plant B,50005,51000,377,357,0.42
PKG004,02-05-2025,Plant B,35541,36000,420,420,0.7
PKG001,03-05-2025,Plant B,34219,36588,361,311,0.51
PKG002,03-05-2025,Plant A,47369,48807,480,423,0.52
PKG003,03-05-2025,Plant B,36123,37377,396,380,0.61
PKG004,03-05-2025,Plant A,32702,38072,374,349,0.55
PKG001,04-05-2025,Plant A,34599,35220,465,452,0.77
PKG002,04-05-2025,Plant B,29985,32911,401,373,0.68
PKG003,04-05-2025,Plant A,53361,61902,449,423,0.41
PKG004,04-05-2025,Plant B,29028,29610,421,380,0.77
PKG001,05-05-2025,Plant B,42511,45625,384,365,0.48
PKG002,05-05-2025,Plant A,38313,40961,392,355,0.52
PKG003,05-05-2025,Plant A,40022,46680,430,389,0.5
PKG004,05-05-2025,Plant A,53115,54120,459,451,0.5
PKG001,06-05-2025,Plant A,29755,31781,375,339,0.64
PKG002,06-05-2025,Plant B,44646,46842,458,445,0.57
PKG003,06-05-2025,Plant A,34798,36083,468,433,0.72
PKG004,06-05-2025,Plant A,33051,37304,476,429,0.69
PKG001,07-05-2025,Plant B,39815,42571,455,447,0.63
PKG002,07-05-2025,Plant A,39172,39927,422,366,0.55
PKG003,07-05-2025,Plant A,26529,28028,361,327,0.7
PKG004,07-05-2025,Plant A,26668,27076,391,352,0.78
PKG001,08-05-2025,Plant A,48379,49674,370,356,0.43
PKG002,08-05-2025,Plant A,29316,31479,429,383,0.73
PKG003,08-05-2025,Plant B,39509,40750,362,326,0.48
PKG004,08-05-2025,Plant B,28435,31523,368,331,0.63
PKG001,09-05-2025,Plant A,42145,44000,441,418,0.57
PKG002,09-05-2025,Plant B,34686,35070,452,415,0.71
PKG003,09-05-2025,Plant B,44096,51219,391,350,0.41
PKG004,09-05-2025,Plant B,60388,61800,461,412,0.4
PKG001,10-05-2025,Plant A,27427,28784,395,379,0.79
PKG002,10-05-2025,Plant B,28436,30521,385,351,0.69
PKG003,10-05-2025,Plant B,24290,27417,382,361,0.79
PKG004,10-05-2025,Plant A,45555,49440,440,412,0.5
PKG001,11-05-2025,Plant B,51660,58285,443,408,0.42
PKG002,11-05-2025,Plant A,34537,36000,469,426,0.71
PKG003,11-05-2025,Plant A,34991,36562,410,390,0.64
PKG004,11-05-2025,Plant B,40956,45069,371,323,0.43
PKG001,12-05-2025,Plant A,39773,46604,372,334,0.43
PKG002,12-05-2025,Plant B,32141,36666,470,440,0.72
PKG003,12-05-2025,Plant A,29257,33468,406,357,0.64
PKG004,12-05-2025,Plant B,36996,38600,408,386,0.6
PKG001,13-05-2025,Plant B,24460,28000,389,336,0.72
PKG002,13-05-2025,Plant A,27754,32351,408,399,0.74
PKG003,13-05-2025,Plant B,39184,42967,476,444,0.62
PKG004,13-05-2025,Plant A,57972,63857,449,447,0.42
PKG001,14-05-2025,Plant B,47972,54240,479,452,0.5
PKG002,14-05-2025,Plant A,42519,48600,459,405,0.5
PKG003,14-05-2025,Plant B,25226,27076,382,352,0.78
PKG004,14-05-2025,Plant A,33031,34783,480,429,0.74
PKG001,15-05-2025,Plant A,42630,45960,436,383,0.5
PKG002,15-05-2025,Plant B,37783,39391,454,453,0.69
PKG003,15-05-2025,Plant A,48042,49142,379,344,0.42
PKG004,15-05-2025,Plant A,40734,41464,441,387,0.56
PKG001,16-05-2025,Plant B,28897,29731,370,332,0.67
PKG002,16-05-2025,Plant B,49800,50470,436,429,0.51
PKG003,16-05-2025,Plant B,27655,28849,388,351,0.73
PKG004,16-05-2025,Plant B,39637,43615,421,378,0.52
PKG001,17-05-2025,Plant A,50753,59400,408,396,0.4
PKG002,17-05-2025,Plant A,38282,40056,477,474,0.71
PKG003,17-05-2025,Plant A,28292,29461,418,383,0.78
PKG004,17-05-2025,Plant B,28654,32052,463,406,0.76
PKG001,18-05-2025,Plant B,33759,36590,413,372,0.61
PKG002,18-05-2025,Plant B,49793,53106,463,416,0.47
PKG003,18-05-2025,Plant B,39549,42240,399,352,0.5
PKG004,18-05-2025,Plant A,33199,33971,415,402,0.71
PKG001,19-05-2025,Plant B,34326,35907,392,389,0.65
PKG002,19-05-2025,Plant A,28713,32560,423,407,0.75
PKG003,19-05-2025,Plant A,40414,43081,464,438,0.61
PKG004,19-05-2025,Plant A,35647,41896,426,405,0.58
PKG001,20-05-2025,Plant B,32719,37900,439,379,0.6
PKG002,20-05-2025,Plant A,26401,29526,432,374,0.76
PKG003,20-05-2025,Plant B,26186,30400,399,380,0.75
PKG004,20-05-2025,Plant A,50874,54558,420,391,0.43
PKG001,21-05-2025,Plant A,38611,41606,450,423,0.61
PKG002,21-05-2025,Plant B,27162,31781,386,339,0.64
PKG003,21-05-2025,Plant A,29451,31714,385,370,0.7
PKG004,21-05-2025,Plant B,35050,39600,384,363,0.55
PKG001,22-05-2025,Plant A,37939,39368,427,374,0.57
PKG002,22-05-2025,Plant B,32950,37343,455,417,0.67
PKG003,22-05-2025,Plant B,25628,29261,373,317,0.65
PKG004,22-05-2025,Plant A,29409,30093,372,321,0.64
PKG001,23-05-2025,Plant A,38258,39157,398,372,0.57
PKG002,23-05-2025,Plant B,51299,53142,428,372,0.42
PKG003,23-05-2025,Plant B,31431,36545,402,402,0.66
PKG004,23-05-2025,Plant A,30873,33171,411,387,0.7
PKG001,24-05-2025,Plant B,45514,47764,414,406,0.51
PKG002,24-05-2025,Plant A,24185,28421,417,360,0.76
PKG003,24-05-2025,Plant B,35014,38521,473,443,0.69
PKG004,24-05-2025,Plant A,21722,25275,370,337,0.8
PKG001,25-05-2025,Plant B,45672,50000,447,400,0.48
PKG002,25-05-2025,Plant A,33066,35392,478,466,0.79
PKG003,25-05-2025,Plant B,40239,44459,464,452,0.61
PKG004,25-05-2025,Plant B,49518,57200,468,429,0.45
PKG001,26-05-2025,Plant A,40377,43573,452,443,0.61
PKG002,26-05-2025,Plant B,21526,24600,381,328,0.8
PKG003,26-05-2025,Plant A,23578,26658,376,351,0.79
PKG004,26-05-2025,Plant B,27214,27797,378,366,0.79
PKG001,27-05-2025,Plant A,43400,49866,383,374,0.45
PKG002,27-05-2025,Plant A,46867,54000,397,396,0.44
PKG003,27-05-2025,Plant B,49552,55021,431,431,0.47
PKG004,27-05-2025,Plant A,28680,29166,375,350,0.72
PKG001,28-05-2025,Plant B,33454,35432,476,437,0.74
PKG002,28-05-2025,Plant B,42673,44275,461,428,0.58
PKG003,28-05-2025,Plant A,34539,37220,371,366,0.59
PKG004,28-05-2025,Plant B,48556,55772,421,409,0.44
PKG001,29-05-2025,Plant A,37918,38380,452,403,0.63
PKG002,29-05-2025,Plant B,36525,37371,453,436,0.7
PKG003,29-05-2025,Plant B,48419,49680,435,414,0.5
PKG004,29-05-2025,Plant B,35880,38888,405,350,0.54
PKG001,30-05-2025,Plant A,43794,50428,364,353,0.42
PKG002,30-05-2025,Plant A,41412,44421,464,422,0.57
PKG003,30-05-2025,Plant B,43920,50487,389,345,0.41
PKG004,30-05-2025,Plant A,46618,54146,376,370,0.41
PKG001,31-05-2025,Plant A,34906,38135,405,375,0.59
PKG002,31-05-2025,Plant B,37942,43294,390,368,0.51
PKG003,31-05-2025,Plant B,41458,44816,374,366,0.49
PKG004,31-05-2025,Plant A,22418,25384,366,330,0.78
PKG001,01-06-2025,Plant B,49289,57818,477,424,0.44
PKG002,01-06-2025,Plant A,38731,40823,375,347,0.51
PKG003,01-06-2025,Plant A,22011,25153,363,327,0.78
PKG004,01-06-2025,Plant B,31834,32492,372,352,0.65
PKG001,02-06-2025,Plant B,32609,36870,403,381,0.62
PKG002,02-06-2025,Plant A,37481,39468,456,421,0.64
PKG003,02-06-2025,Plant B,30094,31628,374,369,0.7
PKG004,02-06-2025,Plant B,63805,70650,474,471,0.4
PKG001,03-06-2025,Plant A,42196,45500,414,364,0.48
PKG002,03-06-2025,Plant A,37497,38225,414,395,0.62
PKG003,03-06-2025,Plant B,33817,35830,465,424,0.71
PKG004,03-06-2025,Plant A,31552,33970,410,385,0.68
PKG001,04-06-2025,Plant A,38830,45130,393,346,0.46
PKG002,04-06-2025,Plant B,46967,49764,436,423,0.51
PKG003,04-06-2025,Plant A,38533,42000,369,357,0.51
PKG004,04-06-2025,Plant A,27584,31350,419,418,0.8
PKG001,05-06-2025,Plant A,35660,38793,379,375,0.58
PKG002,05-06-2025,Plant B,37959,40499,427,378,0.56
PKG003,05-06-2025,Plant A,23555,25692,362,334,0.78
PKG004,05-06-2025,Plant A,28050,29025,437,387,0.8
PKG001,06-06-2025,Plant A,46689,54409,452,399,0.44
PKG002,06-06-2025,Plant A,35874,41333,469,434,0.63
PKG003,06-06-2025,Plant A,34775,39290,434,406,0.62
PKG004,06-06-2025,Plant B,25872,29076,421,378,0.78
PKG001,07-06-2025,Plant A,32053,37540,464,463,0.74
PKG002,07-06-2025,Plant B,36499,39964,401,373,0.56
PKG003,07-06-2025,Plant A,36706,38419,420,397,0.62
PKG004,07-06-2025,Plant B,35576,36947,386,351,0.57
PKG001,08-06-2025,Plant A,58038,60878,453,416,0.41
PKG002,08-06-2025,Plant B,24654,27645,417,364,0.79
PKG003,08-06-2025,Plant B,28775,32647,380,370,0.68
PKG004,08-06-2025,Plant A,38963,44716,395,395,0.53
PKG001,09-06-2025,Plant B,38033,40571,428,426,0.63
PKG002,09-06-2025,Plant A,31094,31520,405,394,0.75
PKG003,09-06-2025,Plant A,26517,29916,396,359,0.72
PKG004,09-06-2025,Plant B,25019,27552,374,349,0.76
PKG001,10-06-2025,Plant A,26749,27552,368,349,0.76
PKG002,10-06-2025,Plant B,49616,53265,474,435,0.49
PKG003,10-06-2025,Plant B,38345,44716,419,395,0.53
PKG004,10-06-2025,Plant B,29806,31058,400,352,0.68
PKG001,11-06-2025,Plant B,35799,39147,449,398,0.61
PKG002,11-06-2025,Plant A,27296,29220,422,375,0.77
PKG003,11-06-2025,Plant A,24892,29178,360,355,0.73
PKG004,11-06-2025,Plant A,43401,43882,377,373,0.51
PKG001,12-06-2025,Plant A,37950,41062,474,438,0.64
PKG002,12-06-2025,Plant A,30145,33662,469,432,0.77
PKG003,12-06-2025,Plant A,41763,43309,437,397,0.55
PKG004,12-06-2025,Plant A,26830,30575,409,372,0.73
PKG001,13-06-2025,Plant A,26203,26475,402,353,0.8
PKG002,13-06-2025,Plant A,29094,32538,439,423,0.78
PKG003,13-06-2025,Plant B,45749,51714,385,362,0.42
PKG004,13-06-2025,Plant A,32966,36931,410,357,0.58
PKG001,14-06-2025,Plant B,61305,63219,433,432,0.41
PKG002,14-06-2025,Plant B,27433,30769,423,400,0.78
PKG003,14-06-2025,Plant B,43165,46111,469,415,0.54
PKG004,14-06-2025,Plant A,25531,26775,374,357,0.8
PKG001,15-06-2025,Plant B,31155,35409,415,360,0.61
PKG002,15-06-2025,Plant A,27953,28597,406,367,0.77
PKG003,15-06-2025,Plant A,43481,45954,366,337,0.44
PKG004,15-06-2025,Plant A,42627,48120,447,401,0.5
PKG001,16-06-2025,Plant A,24822,25894,378,328,0.76
PKG002,16-06-2025,Plant A,38929,40000,449,440,0.66
PKG003,16-06-2025,Plant B,41344,43777,440,394,0.54
PKG004,16-06-2025,Plant B,46142,49250,437,394,0.48
PKG001,17-06-2025,Plant A,34852,38280,379,319,0.5
PKG002,17-06-2025,Plant A,40537,44204,418,361,0.49
PKG003,17-06-2025,Plant B,38575,40528,390,358,0.53
PKG004,17-06-2025,Plant A,54965,63804,462,436,0.41
PKG001,18-06-2025,Plant B,34871,35900,370,359,0.6
PKG002,18-06-2025,Plant B,33493,35047,399,368,0.63
PKG003,18-06-2025,Plant A,30645,35526,460,450,0.76
PKG004,18-06-2025,Plant B,29132,31822,448,419,0.79
PKG001,19-06-2025,Plant A,45425,52625,470,421,0.48
PKG002,19-06-2025,Plant B,41129,45529,409,387,0.51
PKG003,19-06-2025,Plant B,35391,36900,401,369,0.6
PKG004,19-06-2025,Plant B,28722,29630,362,321,0.65
PKG001,20-06-2025,Plant A,31027,33272,480,427,0.77
PKG002,20-06-2025,Plant B,34118,35470,441,402,0.68
PKG003,20-06-2025,Plant A,31593,33405,423,412,0.74
PKG004,20-06-2025,Plant B,43071,45681,387,335,0.44
PKG001,21-06-2025,Plant A,31355,33584,453,431,0.77
PKG002,21-06-2025,Plant B,47850,48842,472,464,0.57
PKG003,21-06-2025,Plant A,54739,60697,479,435,0.43
PKG004,21-06-2025,Plant A,39763,45900,477,459,0.6
PKG001,22-06-2025,Plant B,49463,54800,460,411,0.45
PKG002,22-06-2025,Plant A,30185,33692,458,438,0.78
PKG003,22-06-2025,Plant A,29813,32675,461,403,0.74
PKG004,22-06-2025,Plant B,35486,36685,439,428,0.7
PKG001,23-06-2025,Plant A,42110,42931,474,415,0.58
PKG002,23-06-2025,Plant B,27903,31523,369,331,0.63
PKG003,23-06-2025,Plant A,28952,29916,362,359,0.72
PKG004,23-06-2025,Plant B,55791,60000,440,430,0.43
PKG001,24-06-2025,Plant B,38060,42843,473,457,0.64
PKG002,24-06-2025,Plant A,36019,39622,372,350,0.53
PKG003,24-06-2025,Plant B,52243,55565,442,426,0.46
PKG004,24-06-2025,Plant B,32840,37821,396,353,0.56
PKG001,25-06-2025,Plant B,30072,32289,461,409,0.76
PKG002,25-06-2025,Plant B,25144,28457,381,332,0.7
PKG003,25-06-2025,Plant B,42358,45000,409,405,0.54
PKG004,25-06-2025,Plant A,34741,37932,404,373,0.59
PKG001,26-06-2025,Plant A,50181,51829,407,406,0.47
PKG002,26-06-2025,Plant B,48154,49695,415,381,0.46
PKG003,26-06-2025,Plant A,36859,41704,462,424,0.61
PKG004,26-06-2025,Plant B,35681,40285,404,376,0.56
PKG001,27-06-2025,Plant B,34469,39290,464,406,0.62
PKG002,27-06-2025,Plant A,31690,36700,403,367,0.6
PKG003,27-06-2025,Plant A,30537,34520,463,420,0.73
PKG004,27-06-2025,Plant A,42596,49882,463,424,0.51
PKG001,28-06-2025,Plant B,43397,45058,405,383,0.51
PKG002,28-06-2025,Plant B,38152,40631,392,386,0.57
PKG003,28-06-2025,Plant B,38771,42792,421,378,0.53
PKG004,28-06-2025,Plant A,39033,42107,412,393,0.56
PKG001,29-06-2025,Plant A,52969,54731,380,374,0.41
PKG002,29-06-2025,Plant A,30428,35704,400,363,0.61
PKG003,29-06-2025,Plant A,42541,49294,439,419,0.51
PKG004,29-06-2025,Plant B,44056,47040,399,392,0.5
PKG001,30-06-2025,Plant B,34716,40750,379,326,0.48
PKG002,30-06-2025,Plant A,35763,38111,376,343,0.54
PKG003,30-06-2025,Plant A,51755,57285,410,401,0.42
PKG004,30-06-2025,Plant A,39182,39580,461,409,0.62
PKG001,01-07-2025,Plant B,30374,34523,398,374,0.65
PKG002,01-07-2025,Plant A,32103,36000,430,420,0.7
PKG003,01-07-2025,Plant B,34956,36000,375,372,0.62
PKG004,01-07-2025,Plant B,43066,45306,374,370,0.49
PKG001,02-07-2025,Plant B,38118,40131,452,408,0.61
PKG002,02-07-2025,Plant A,24016,27452,386,334,0.73
PKG003,02-07-2025,Plant A,49093,52363,431,384,0.44
PKG004,02-07-2025,Plant A,48613,56553,462,443,0.47
PKG001,03-07-2025,Plant A,25887,29915,366,354,0.71
PKG002,03-07-2025,Plant A,29401,32557,369,331,0.61
PKG003,03-07-2025,Plant A,21588,25135,362,310,0.74
PKG004,03-07-2025,Plant B,38909,41800,422,418,0.6
PKG001,04-07-2025,Plant B,57509,58604,450,420,0.43
PKG002,04-07-2025,Plant A,25577,26301,366,320,0.73
PKG003,04-07-2025,Plant A,32881,34983,404,344,0.59
PKG004,04-07-2025,Plant A,41789,46933,411,352,0.45
PKG001,05-07-2025,Plant A,49795,57906,422,415,0.43
PKG002,05-07-2025,Plant A,52278,58227,478,427,0.44
PKG003,05-07-2025,Plant B,32096,33142,398,348,0.63
PKG004,05-07-2025,Plant A,41958,42813,453,421,0.59
PKG001,06-07-2025,Plant A,41568,42352,388,360,0.51
PKG002,06-07-2025,Plant A,47680,49560,419,413,0.5
PKG003,06-07-2025,Plant A,43110,44785,425,418,0.56
PKG004,06-07-2025,Plant A,48161,48731,360,333,0.41
PKG001,07-07-2025,Plant B,46660,51063,423,400,0.47
PKG002,07-07-2025,Plant A,32045,36794,455,417,0.68
PKG003,07-07-2025,Plant A,32779,33492,389,374,0.67
PKG004,07-07-2025,Plant A,36515,37655,414,364,0.58
PKG001,08-07-2025,Plant B,35074,38338,395,377,0.59
PKG002,08-07-2025,Plant B,34253,36000,451,402,0.67
PKG003,08-07-2025,Plant B,37394,39600,371,330,0.5
PKG004,08-07-2025,Plant A,25202,26810,373,353,0.79
PKG001,09-07-2025,Plant B,41469,45111,444,406,0.54
PKG002,09-07-2025,Plant A,39943,43148,372,338,0.47
PKG003,09-07-2025,Plant A,26450,30675,427,409,0.8
PKG004,09-07-2025,Plant A,43688,49920,429,416,0.5
PKG001,10-07-2025,Plant A,38220,40900,438,409,0.6
PKG002,10-07-2025,Plant A,33819,34779,398,342,0.59
PKG003,10-07-2025,Plant B,26248,30600,448,408,0.8
PKG004,10-07-2025,Plant B,30659,35739,459,411,0.69
PKG001,11-07-2025,Plant A,45027,49695,407,381,0.46
PKG002,11-07-2025,Plant B,32604,37676,477,427,0.68
PKG003,11-07-2025,Plant B,26362,30000,402,355,0.71
PKG004,11-07-2025,Plant A,43451,50170,424,393,0.47
PKG001,12-07-2025,Plant B,27181,29446,360,319,0.65
PKG002,12-07-2025,Plant B,35990,38761,426,407,0.63
PKG003,12-07-2025,Plant A,26766,30483,373,315,0.62
PKG004,12-07-2025,Plant A,30618,34741,380,359,0.62
PKG001,13-07-2025,Plant B,26513,29558,367,335,0.68
PKG002,13-07-2025,Plant B,29022,32250,397,344,0.64
PKG003,13-07-2025,Plant B,62474,64142,473,449,0.42
PKG004,13-07-2025,Plant A,33417,35368,461,448,0.76
PKG001,14-07-2025,Plant B,31377,35052,389,333,0.57
PKG002,14-07-2025,Plant B,34330,38314,453,447,0.7
PKG003,14-07-2025,Plant B,24769,26805,366,344,0.77
PKG004,14-07-2025,Plant A,40197,45500,398,364,0.48
PKG001,15-07-2025,Plant B,41663,47423,456,411,0.52
PKG002,15-07-2025,Plant A,49698,50943,468,450,0.53
PKG003,15-07-2025,Plant A,31646,34571,372,363,0.63
PKG004,15-07-2025,Plant A,29387,31150,438,379,0.73
